date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent,Year,Month
25-01-2017,Central,15.53,46.54,413.28,1.90,62.81,2017,January
26-01-2017,Central,13.99,35.39,415.60,1.62,66.00,2017,January
27-01-2017,South,15.17,20.81,415.57,1.24,78.42,2017,January
28-01-2017,West,18.61,97.71,413.91,1.56,54.26,2017,January
29-01-2017,South,21.94,34.99,413.74,0.92,82.41,2017,January
30-01-2017,East,13.78,49.69,413.38,1.37,70.05,2017,January
31-01-2017,North,16.69,23.63,409.31,1.01,65.34,2017,January
01-02-2017,North,17.65,84.30,411.20,0.79,79.56,2017,February
02-02-2017,North,12.32,63.59,413.46,1.53,50.82,2017,February
03-02-2017,South,16.38,39.34,414.24,1.57,71.26,2017,February
04-02-2017,South,10.43,50.19,413.76,1.43,70.16,2017,February
05-02-2017,North,9.22,101.95,411.99,1.24,53.77,2017,February
06-02-2017,South,17.76,58.18,414.75,0.92,70.53,2017,February
07-02-2017,Central,14.76,55.46,415.57,0.95,68.40,2017,February
08-02-2017,Central,17.11,36.47,414.77,1.01,62.86,2017,February
09-02-2017,South,16.23,12.64,414.85,1.23,75.35,2017,February
10-02-2017,North,12.39,56.00,412.54,1.62,58.14,2017,February
11-02-2017,South,16.12,68.14,415.00,1.62,68.24,2017,February
12-02-2017,South,11.37,87.49,413.61,0.81,63.42,2017,February
13-02-2017,South,21.86,3.79,414.17,1.09,57.62,2017,February
14-02-2017,East,10.88,31.87,413.96,1.08,71.03,2017,February
15-02-2017,Central,15.52,45.48,413.24,0.54,62.51,2017,February
16-02-2017,West,12.13,59.91,412.14,1.47,47.32,2017,February
17-02-2017,West,18.58,56.37,413.32,1.23,43.39,2017,February
18-02-2017,East,14.98,56.96,414.93,1.27,74.47,2017,February
19-02-2017,South,14.23,70.20,412.80,1.71,50.35,2017,February
20-02-2017,East,19.72,37.42,414.81,1.33,68.35,2017,February
21-02-2017,East,16.42,83.35,414.58,1.18,65.66,2017,February
22-02-2017,North,18.37,70.84,413.04,1.48,60.58,2017,February
23-02-2017,Central,12.38,52.00,415.58,1.62,88.48,2017,February
24-02-2017,West,10.69,100.02,412.97,1.39,67.16,2017,February
25-02-2017,South,16.74,98.91,415.78,1.51,74.07,2017,February
26-02-2017,West,15.03,83.32,414.17,1.26,68.42,2017,February
27-02-2017,West,18.81,15.46,413.51,1.28,62.22,2017,February
28-02-2017,Central,15.99,99.47,412.21,1.34,64.77,2017,February
01-03-2017,West,17.13,79.87,413.42,1.08,82.50,2017,March
02-03-2017,West,9.82,110.16,413.25,1.14,78.06,2017,March
03-03-2017,East,23.86,90.94,411.68,1.72,88.42,2017,March
04-03-2017,Central,15.65,99.46,413.25,1.91,67.66,2017,March
05-03-2017,North,19.10,81.97,412.38,1.79,54.48,2017,March
06-03-2017,South,12.97,93.72,414.47,0.91,59.71,2017,March
07-03-2017,West,17.54,109.85,415.56,0.89,50.75,2017,March
08-03-2017,South,11.10,65.41,411.77,0.95,74.20,2017,March
09-03-2017,North,18.12,20.69,416.19,1.35,57.97,2017,March
10-03-2017,South,14.89,52.31,413.44,0.47,28.34,2017,March
11-03-2017,North,16.43,69.75,412.18,1.14,94.57,2017,March
12-03-2017,East,19.11,61.87,414.78,1.74,58.15,2017,March
13-03-2017,West,11.38,28.84,412.99,1.61,58.08,2017,March
14-03-2017,North,13.58,19.22,413.54,1.16,85.06,2017,March
15-03-2017,South,18.14,41.47,413.07,1.19,50.50,2017,March
16-03-2017,West,24.71,80.19,412.46,1.49,78.64,2017,March
17-03-2017,East,15.76,99.51,414.78,1.60,57.95,2017,March
18-03-2017,West,18.68,82.91,413.27,1.16,49.11,2017,March
19-03-2017,North,15.89,86.44,411.56,1.25,85.47,2017,March
20-03-2017,East,24.09,57.98,414.55,1.15,76.08,2017,March
21-03-2017,South,9.33,16.45,411.92,0.92,76.04,2017,March
22-03-2017,East,16.70,48.62,412.01,1.25,69.41,2017,March
23-03-2017,East,9.82,53.53,415.54,1.23,72.19,2017,March
24-03-2017,Central,6.29,47.57,411.96,0.94,50.21,2017,March
25-03-2017,East,17.51,61.37,410.29,1.51,66.34,2017,March
26-03-2017,East,16.88,71.04,414.71,1.47,53.85,2017,March
27-03-2017,West,15.18,81.33,413.33,1.53,48.33,2017,March
28-03-2017,South,15.90,53.05,413.47,1.09,69.93,2017,March
29-03-2017,West,28.72,12.41,413.33,0.73,78.90,2017,March
30-03-2017,West,15.29,47.93,414.16,1.46,60.40,2017,March
31-03-2017,North,18.36,61.09,412.69,1.12,62.46,2017,March
01-04-2017,West,13.73,90.57,416.04,1.06,51.34,2017,April
02-04-2017,Central,17.51,45.80,411.62,0.95,65.09,2017,April
03-04-2017,Central,15.37,72.81,414.51,1.24,74.12,2017,April
04-04-2017,North,14.68,67.25,414.82,1.80,74.50,2017,April
05-04-2017,South,23.60,61.10,412.72,1.17,71.54,2017,April
06-04-2017,South,21.04,83.26,412.34,1.00,57.58,2017,April
07-04-2017,West,16.87,43.48,415.41,1.52,57.20,2017,April
08-04-2017,West,7.11,45.62,412.40,1.38,74.54,2017,April
09-04-2017,West,14.88,59.70,412.99,0.69,74.74,2017,April
10-04-2017,South,27.14,44.00,415.24,1.53,62.94,2017,April
11-04-2017,East,15.41,72.70,413.97,1.97,59.89,2017,April
12-04-2017,Central,20.74,42.17,411.23,0.55,79.01,2017,April
13-04-2017,East,22.10,65.66,416.56,0.96,60.68,2017,April
14-04-2017,East,17.21,57.50,413.15,0.48,73.95,2017,April
15-04-2017,South,12.96,65.37,413.35,1.31,63.36,2017,April
16-04-2017,East,6.59,48.51,414.35,1.63,52.43,2017,April
17-04-2017,North,19.07,51.52,414.91,1.36,84.35,2017,April
18-04-2017,West,13.07,62.40,416.92,1.75,66.44,2017,April
19-04-2017,North,17.04,65.05,411.50,1.58,56.47,2017,April
20-04-2017,Central,11.33,59.89,415.24,1.84,48.31,2017,April
21-04-2017,West,15.27,102.63,415.12,1.68,49.52,2017,April
22-04-2017,East,16.47,35.23,413.81,1.21,60.53,2017,April
23-04-2017,Central,17.41,58.39,415.21,1.35,88.10,2017,April
24-04-2017,West,11.88,20.66,415.44,1.07,57.98,2017,April
25-04-2017,East,21.12,69.30,411.97,1.27,82.37,2017,April
26-04-2017,North,13.95,32.12,416.68,1.35,63.43,2017,April
27-04-2017,West,9.64,53.04,411.72,1.31,50.83,2017,April
28-04-2017,East,15.90,50.70,412.37,1.74,59.32,2017,April
29-04-2017,North,16.48,67.02,413.69,1.24,49.63,2017,April
30-04-2017,Central,16.98,46.18,416.98,1.06,54.73,2017,April
01-05-2017,Central,21.79,45.12,413.64,1.08,54.37,2017,May
02-05-2017,Central,15.39,95.90,414.06,1.54,42.15,2017,May
03-05-2017,Central,15.86,67.11,416.26,0.92,83.15,2017,May
04-05-2017,South,11.93,45.97,413.67,1.28,67.53,2017,May
05-05-2017,West,19.62,53.73,412.37,1.74,56.76,2017,May
06-05-2017,West,17.08,101.13,413.52,1.43,67.66,2017,May
07-05-2017,South,14.66,54.12,416.21,1.32,54.97,2017,May
08-05-2017,East,8.72,42.77,414.27,1.33,32.95,2017,May
09-05-2017,East,22.12,42.88,417.07,1.03,100.00,2017,May
10-05-2017,Central,11.43,46.27,415.29,1.09,67.28,2017,May
11-05-2017,North,13.98,45.14,413.22,1.29,57.93,2017,May
12-05-2017,East,17.78,28.01,414.27,1.43,41.79,2017,May
13-05-2017,North,11.56,31.89,412.93,1.63,47.07,2017,May
14-05-2017,West,10.37,39.27,413.21,1.37,84.85,2017,May
15-05-2017,North,7.85,74.79,420.94,1.75,83.02,2017,May
16-05-2017,West,19.23,50.47,415.76,1.83,74.04,2017,May
17-05-2017,South,14.17,54.82,415.53,1.59,51.62,2017,May
18-05-2017,South,28.06,91.75,413.32,1.71,83.12,2017,May
19-05-2017,Central,12.37,92.38,416.61,1.05,70.40,2017,May
20-05-2017,East,12.66,52.95,415.92,1.00,72.86,2017,May
21-05-2017,Central,14.09,44.23,417.10,1.50,70.35,2017,May
22-05-2017,West,17.32,38.39,417.04,0.95,46.92,2017,May
23-05-2017,Central,14.47,77.32,412.08,1.26,50.62,2017,May
24-05-2017,North,18.80,54.88,412.64,1.58,58.88,2017,May
25-05-2017,West,12.44,50.34,412.81,1.77,72.72,2017,May
26-05-2017,South,10.82,39.66,412.91,1.28,48.43,2017,May
27-05-2017,East,9.16,40.76,414.82,1.16,62.90,2017,May
28-05-2017,West,7.46,68.00,413.49,1.45,62.88,2017,May
29-05-2017,West,14.28,27.11,417.46,1.03,74.51,2017,May
30-05-2017,North,15.15,84.87,417.22,1.30,73.10,2017,May
31-05-2017,East,13.83,46.65,414.36,1.35,52.88,2017,May
01-06-2017,South,21.33,56.26,417.31,1.35,82.36,2017,June
02-06-2017,West,21.27,26.58,416.62,1.38,51.04,2017,June
03-06-2017,West,15.02,59.69,413.72,1.10,78.11,2017,June
04-06-2017,North,9.18,51.79,411.39,1.14,58.40,2017,June
05-06-2017,Central,14.09,58.75,414.09,1.13,66.97,2017,June
06-06-2017,South,13.96,96.79,413.45,0.87,67.71,2017,June
07-06-2017,East,13.73,64.44,414.74,1.46,67.37,2017,June
08-06-2017,West,13.57,40.13,414.57,1.63,73.09,2017,June
09-06-2017,West,13.74,42.22,414.54,1.60,69.70,2017,June
10-06-2017,South,14.81,74.88,415.24,1.28,74.40,2017,June
11-06-2017,Central,13.82,92.47,412.65,1.12,70.58,2017,June
12-06-2017,West,17.19,67.05,415.09,1.58,49.83,2017,June
13-06-2017,South,17.80,77.22,413.83,1.55,68.24,2017,June
14-06-2017,North,12.72,75.24,414.79,1.43,58.23,2017,June
15-06-2017,Central,21.45,95.48,415.94,1.88,51.69,2017,June
16-06-2017,East,12.44,11.26,412.68,1.35,61.52,2017,June
17-06-2017,West,9.89,76.68,414.10,1.29,67.20,2017,June
18-06-2017,South,17.89,84.59,414.35,1.24,68.00,2017,June
19-06-2017,North,13.09,26.53,413.77,0.90,77.67,2017,June
20-06-2017,East,17.65,37.86,415.90,1.56,80.69,2017,June
21-06-2017,South,6.75,38.73,413.48,1.33,69.04,2017,June
22-06-2017,South,21.93,41.78,413.73,1.52,71.21,2017,June
23-06-2017,East,19.05,47.96,413.51,1.92,66.14,2017,June
24-06-2017,North,10.36,66.07,416.22,1.25,74.21,2017,June
25-06-2017,North,10.45,81.64,413.85,0.66,70.84,2017,June
26-06-2017,Central,23.06,87.03,415.29,1.51,64.35,2017,June
27-06-2017,West,13.42,39.05,417.57,1.42,90.82,2017,June
28-06-2017,East,13.03,38.88,414.51,1.15,58.45,2017,June
29-06-2017,East,7.30,92.90,416.30,1.49,82.45,2017,June
30-06-2017,East,14.97,76.17,417.14,1.60,48.75,2017,June
01-07-2017,North,15.46,62.07,416.19,1.09,74.76,2017,July
02-07-2017,West,19.23,71.83,414.63,1.28,82.24,2017,July
03-07-2017,Central,10.77,59.25,415.63,1.81,42.11,2017,July
04-07-2017,South,10.29,73.11,412.74,1.15,66.67,2017,July
05-07-2017,South,18.18,51.60,413.51,1.39,73.58,2017,July
06-07-2017,East,20.40,66.72,413.78,0.58,68.02,2017,July
07-07-2017,West,10.09,22.24,418.06,0.93,69.54,2017,July
08-07-2017,North,20.70,42.81,413.49,1.42,66.63,2017,July
09-07-2017,West,16.52,43.07,413.48,1.74,51.87,2017,July
10-07-2017,West,20.74,50.64,413.16,0.97,93.42,2017,July
11-07-2017,North,16.09,36.84,415.58,1.40,58.96,2017,July
12-07-2017,East,6.29,46.66,414.96,1.26,70.21,2017,July
13-07-2017,West,15.77,22.14,416.39,1.66,57.24,2017,July
14-07-2017,South,20.62,73.72,415.77,1.01,37.69,2017,July
15-07-2017,North,12.80,57.94,412.70,1.51,53.91,2017,July
16-07-2017,Central,14.82,17.37,413.57,1.18,47.63,2017,July
17-07-2017,East,15.67,39.13,416.84,1.44,78.10,2017,July
18-07-2017,North,4.78,68.42,414.50,1.40,57.72,2017,July
19-07-2017,Central,23.06,46.42,416.59,1.30,58.83,2017,July
20-07-2017,Central,12.77,42.58,414.59,1.52,52.23,2017,July
21-07-2017,West,18.40,58.14,413.38,1.39,66.13,2017,July
22-07-2017,West,16.03,68.59,414.38,1.34,56.40,2017,July
23-07-2017,West,21.41,24.09,413.39,1.27,76.91,2017,July
24-07-2017,North,18.01,73.75,414.01,1.40,68.62,2017,July
25-07-2017,North,15.44,39.99,415.16,1.45,58.14,2017,July
26-07-2017,East,12.81,59.55,415.64,1.09,75.20,2017,July
27-07-2017,West,19.57,59.11,412.50,1.28,65.10,2017,July
28-07-2017,Central,8.89,46.82,414.86,1.07,65.26,2017,July
29-07-2017,South,18.97,34.41,414.02,1.37,47.45,2017,July
30-07-2017,East,11.99,52.86,413.94,1.21,64.15,2017,July
31-07-2017,North,21.39,100.63,415.12,1.62,68.86,2017,July
01-08-2017,East,17.03,25.96,414.10,1.59,81.00,2017,August
02-08-2017,East,18.96,102.31,417.01,1.11,55.98,2017,August
03-08-2017,East,16.71,53.51,416.73,1.39,92.34,2017,August
04-08-2017,East,9.38,60.88,416.73,1.58,71.68,2017,August
05-08-2017,South,12.94,32.83,414.22,1.33,46.77,2017,August
06-08-2017,West,19.08,40.72,413.53,1.17,54.86,2017,August
07-08-2017,Central,17.05,47.43,415.10,1.06,82.05,2017,August
08-08-2017,East,21.11,33.86,414.76,1.64,79.92,2017,August
09-08-2017,East,18.00,54.78,414.08,1.66,65.22,2017,August
10-08-2017,East,12.52,49.82,413.24,1.33,66.80,2017,August
11-08-2017,West,13.21,106.27,414.95,1.62,51.02,2017,August
12-08-2017,North,16.80,30.85,414.42,0.50,80.86,2017,August
13-08-2017,North,7.13,62.57,416.07,1.79,53.15,2017,August
14-08-2017,South,23.09,66.20,416.04,1.34,75.14,2017,August
15-08-2017,North,18.16,33.24,416.70,1.43,81.22,2017,August
16-08-2017,East,21.30,77.17,413.17,1.30,65.58,2017,August
17-08-2017,East,10.07,50.04,415.67,1.81,76.61,2017,August
18-08-2017,East,21.37,2.31,413.99,1.08,87.17,2017,August
19-08-2017,South,25.32,76.50,413.26,1.84,68.22,2017,August
20-08-2017,East,11.11,32.08,414.45,1.51,62.90,2017,August
21-08-2017,North,19.48,33.81,416.71,1.58,64.20,2017,August
22-08-2017,West,16.40,77.20,414.56,1.30,56.08,2017,August
23-08-2017,West,10.22,51.32,417.47,1.00,55.81,2017,August
24-08-2017,Central,18.37,82.94,415.96,1.68,70.31,2017,August
25-08-2017,North,19.73,90.25,414.55,1.49,63.03,2017,August
26-08-2017,East,13.99,43.88,416.89,1.81,68.93,2017,August
27-08-2017,West,21.06,79.83,415.83,1.34,47.12,2017,August
28-08-2017,North,9.73,41.11,413.77,1.27,63.89,2017,August
29-08-2017,West,10.42,115.83,417.97,1.82,77.36,2017,August
30-08-2017,East,16.95,42.68,415.58,1.97,51.57,2017,August
31-08-2017,West,16.50,85.65,415.22,1.40,65.20,2017,August
01-09-2017,Central,13.53,81.09,413.92,1.17,42.74,2017,September
02-09-2017,Central,19.64,67.90,416.98,1.64,49.33,2017,September
03-09-2017,West,18.52,43.24,416.00,1.33,74.69,2017,September
04-09-2017,North,19.83,56.22,416.18,1.58,61.29,2017,September
05-09-2017,North,15.91,6.16,414.48,1.32,86.86,2017,September
06-09-2017,North,18.81,65.61,416.50,1.87,70.19,2017,September
07-09-2017,West,14.62,68.74,416.63,1.19,71.37,2017,September
08-09-2017,North,24.62,63.34,414.26,1.55,52.08,2017,September
09-09-2017,East,13.15,14.33,413.15,1.26,60.38,2017,September
10-09-2017,Central,24.83,28.36,416.16,1.32,56.21,2017,September
11-09-2017,East,16.54,41.30,412.94,1.28,52.21,2017,September
12-09-2017,North,10.90,67.29,415.53,1.63,72.97,2017,September
13-09-2017,East,21.88,67.23,414.64,1.68,75.37,2017,September
14-09-2017,North,16.91,55.74,417.15,1.57,69.79,2017,September
15-09-2017,West,19.81,75.88,414.74,1.37,55.06,2017,September
16-09-2017,East,21.30,34.34,417.00,1.45,68.97,2017,September
17-09-2017,West,17.76,75.26,414.58,1.68,42.05,2017,September
18-09-2017,West,14.04,71.87,416.86,1.69,80.88,2017,September
19-09-2017,South,20.31,69.44,418.46,0.60,49.42,2017,September
20-09-2017,North,16.41,55.45,413.77,1.33,51.55,2017,September
21-09-2017,Central,19.15,105.77,415.82,1.34,66.38,2017,September
22-09-2017,North,7.80,72.33,419.52,1.61,67.45,2017,September
23-09-2017,Central,18.20,35.79,415.50,1.39,64.13,2017,September
24-09-2017,North,13.86,66.21,415.50,1.63,51.68,2017,September
25-09-2017,West,23.03,78.81,416.60,1.09,78.60,2017,September
26-09-2017,East,18.91,45.30,415.49,1.49,44.77,2017,September
27-09-2017,East,17.37,87.23,412.88,1.68,47.20,2017,September
28-09-2017,South,18.36,69.55,417.15,0.97,63.72,2017,September
29-09-2017,Central,12.42,1.44,412.45,2.17,49.83,2017,September
30-09-2017,Central,22.91,67.49,414.84,1.77,79.67,2017,September
01-10-2017,Central,24.38,49.85,417.29,1.42,50.86,2017,October
02-10-2017,West,17.99,73.43,414.95,1.17,83.68,2017,October
03-10-2017,Central,22.78,83.61,414.45,1.36,77.42,2017,October
04-10-2017,East,14.14,64.88,416.82,1.44,79.82,2017,October
05-10-2017,West,13.23,101.63,414.23,1.55,87.65,2017,October
06-10-2017,North,16.58,55.53,413.69,1.87,65.97,2017,October
07-10-2017,Central,18.16,75.62,415.94,1.28,52.84,2017,October
08-10-2017,Central,14.84,80.12,415.26,1.59,63.76,2017,October
09-10-2017,North,18.57,57.57,413.68,1.03,58.20,2017,October
10-10-2017,Central,17.65,79.47,416.51,1.30,56.49,2017,October
11-10-2017,North,12.43,45.13,416.26,1.53,66.81,2017,October
12-10-2017,West,18.50,49.44,415.03,1.63,61.26,2017,October
13-10-2017,East,19.88,27.19,415.15,1.20,55.97,2017,October
14-10-2017,North,17.11,66.04,416.30,1.29,62.06,2017,October
15-10-2017,South,21.03,68.13,417.39,1.86,71.59,2017,October
16-10-2017,North,11.55,89.48,415.19,1.77,76.48,2017,October
17-10-2017,Central,18.30,79.78,416.60,1.49,45.76,2017,October
18-10-2017,West,11.74,52.88,416.48,0.75,61.36,2017,October
19-10-2017,West,11.97,30.55,416.96,2.18,63.30,2017,October
20-10-2017,North,13.90,70.82,415.71,1.42,50.81,2017,October
21-10-2017,East,12.66,87.77,414.29,1.33,63.56,2017,October
22-10-2017,South,14.23,78.88,414.97,1.27,66.78,2017,October
23-10-2017,West,15.57,87.11,416.19,1.54,71.23,2017,October
24-10-2017,Central,19.78,54.70,418.41,1.54,65.93,2017,October
25-10-2017,Central,15.14,48.33,414.97,1.71,54.43,2017,October
26-10-2017,East,10.09,41.58,416.91,1.15,89.14,2017,October
27-10-2017,West,20.99,58.60,415.22,1.33,74.95,2017,October
28-10-2017,North,13.08,58.04,415.88,2.04,71.63,2017,October
29-10-2017,Central,16.19,65.17,418.00,1.50,77.06,2017,October
30-10-2017,East,18.22,56.77,416.88,1.38,67.94,2017,October
31-10-2017,West,17.23,56.66,413.88,1.15,80.44,2017,October
01-11-2017,West,20.81,40.58,414.90,1.58,65.68,2017,November
02-11-2017,West,18.35,83.54,417.65,1.74,65.02,2017,November
03-11-2017,West,12.99,61.91,415.98,1.69,72.62,2017,November
04-11-2017,West,25.15,55.64,414.06,1.35,83.92,2017,November
05-11-2017,Central,17.21,41.31,414.56,1.54,83.14,2017,November
06-11-2017,East,15.84,26.70,416.85,1.93,72.11,2017,November
07-11-2017,West,20.29,92.70,417.30,1.76,71.20,2017,November
08-11-2017,South,17.43,73.87,415.84,1.20,73.35,2017,November
09-11-2017,South,18.03,19.40,419.54,0.67,76.83,2017,November
10-11-2017,East,26.40,79.08,417.07,1.52,80.58,2017,November
11-11-2017,North,15.34,83.06,415.48,1.68,62.16,2017,November
12-11-2017,North,15.17,63.11,414.63,1.11,80.82,2017,November
13-11-2017,North,16.90,99.95,414.40,1.43,69.12,2017,November
14-11-2017,South,20.72,65.42,416.37,1.36,72.81,2017,November
15-11-2017,North,10.41,24.58,415.15,1.47,81.58,2017,November
16-11-2017,Central,8.58,69.13,418.40,1.27,73.96,2017,November
17-11-2017,West,14.09,66.12,418.10,1.83,75.99,2017,November
18-11-2017,South,9.90,44.92,416.86,1.48,60.33,2017,November
19-11-2017,East,14.74,74.34,414.15,1.18,82.98,2017,November
20-11-2017,East,18.45,18.31,414.92,1.72,73.35,2017,November
21-11-2017,West,12.88,84.76,417.82,1.06,66.51,2017,November
22-11-2017,South,10.73,38.05,415.10,1.83,78.21,2017,November
23-11-2017,North,16.72,35.38,417.64,1.74,96.05,2017,November
24-11-2017,North,19.89,57.15,416.67,1.86,50.97,2017,November
25-11-2017,Central,9.66,70.82,416.05,1.40,55.36,2017,November
26-11-2017,Central,19.72,64.10,414.92,1.29,97.22,2017,November
27-11-2017,North,19.71,41.43,415.85,1.47,70.12,2017,November
28-11-2017,East,20.26,47.35,416.28,1.42,67.29,2017,November
29-11-2017,East,21.32,31.67,417.56,1.25,63.62,2017,November
30-11-2017,Central,25.25,54.38,414.69,1.28,79.50,2017,November
01-12-2017,West,15.02,86.88,415.63,1.34,96.33,2017,December
02-12-2017,North,16.88,59.89,416.10,1.10,57.02,2017,December
03-12-2017,Central,14.78,81.49,417.04,1.65,63.84,2017,December
04-12-2017,Central,16.46,96.39,414.69,1.43,60.79,2017,December
05-12-2017,North,22.58,45.30,414.09,1.36,73.79,2017,December
06-12-2017,North,11.07,55.34,417.08,1.12,79.67,2017,December
07-12-2017,East,13.00,114.28,413.80,1.10,84.45,2017,December
08-12-2017,West,21.96,96.11,418.01,2.03,74.20,2017,December
09-12-2017,West,20.53,18.19,415.86,1.26,95.23,2017,December
10-12-2017,North,15.00,69.68,413.78,1.63,58.10,2017,December
11-12-2017,South,19.87,60.01,415.39,1.50,54.99,2017,December
12-12-2017,Central,17.82,80.66,416.69,0.62,82.63,2017,December
13-12-2017,Central,22.45,41.38,415.33,1.99,66.47,2017,December
14-12-2017,North,16.75,39.01,416.17,1.66,48.49,2017,December
15-12-2017,South,20.56,43.10,417.26,1.22,61.21,2017,December
16-12-2017,East,27.02,45.70,415.86,1.44,68.07,2017,December
17-12-2017,North,18.85,80.38,414.76,1.11,57.25,2017,December
18-12-2017,North,16.65,30.47,415.73,2.00,52.82,2017,December
19-12-2017,Central,19.34,44.43,418.31,1.18,62.51,2017,December
20-12-2017,North,14.99,15.27,418.72,1.30,52.23,2017,December
21-12-2017,North,26.01,85.18,413.17,1.24,72.62,2017,December
22-12-2017,North,17.18,91.78,417.85,1.48,41.67,2017,December
23-12-2017,Central,15.37,51.82,416.60,1.87,66.09,2017,December
24-12-2017,East,13.11,52.55,417.62,1.99,71.23,2017,December
25-12-2017,East,20.85,71.33,415.41,1.34,63.91,2017,December
26-12-2017,North,19.93,96.86,413.60,1.57,78.12,2017,December
27-12-2017,Central,14.47,70.22,417.13,1.48,48.55,2017,December
28-12-2017,East,18.77,42.56,414.86,1.16,56.59,2017,December
29-12-2017,East,10.43,19.53,414.19,2.19,61.04,2017,December
30-12-2017,East,17.20,32.12,414.31,1.87,73.55,2017,December
31-12-2017,Central,18.27,61.83,417.20,1.52,67.62,2017,December
01-01-2018,Central,23.29,43.62,416.51,1.94,90.72,2018,January
