date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent
08-08-2017,East,21.11,33.86,414.76,1.64,79.92
09-08-2017,East,18.00,54.78,414.08,1.66,65.22
10-08-2017,East,12.52,49.82,413.24,1.33,66.80
11-08-2017,West,13.21,106.27,414.95,1.62,51.02
12-08-2017,North,16.80,30.85,414.42,0.50,80.86
13-08-2017,North,7.13,62.57,416.07,1.79,53.15
14-08-2017,South,23.09,66.20,416.04,1.34,75.14
15-08-2017,North,18.16,33.24,416.70,1.43,81.22
16-08-2017,East,21.30,77.17,413.17,1.30,65.58
17-08-2017,East,10.07,50.04,415.67,1.81,76.61
18-08-2017,East,21.37,2.31,413.99,1.08,87.17
19-08-2017,South,25.32,76.50,413.26,1.84,68.22
20-08-2017,East,11.11,32.08,414.45,1.51,62.90
21-08-2017,North,19.48,33.81,416.71,1.58,64.20
22-08-2017,West,16.40,77.20,414.56,1.30,56.08
23-08-2017,West,10.22,51.32,417.47,1.00,55.81
24-08-2017,Central,18.37,82.94,415.96,1.68,70.31
25-08-2017,North,19.73,90.25,414.55,1.49,63.03
26-08-2017,East,13.99,43.88,416.89,1.81,68.93
27-08-2017,West,21.06,79.83,415.83,1.34,47.12
28-08-2017,North,9.73,41.11,413.77,1.27,63.89
29-08-2017,West,10.42,115.83,417.97,1.82,77.36
30-08-2017,East,16.95,42.68,415.58,1.97,51.57
31-08-2017,West,16.50,85.65,415.22,1.40,65.20
01-09-2017,Central,13.53,81.09,413.92,1.17,42.74
02-09-2017,Central,19.64,67.90,416.98,1.64,49.33
03-09-2017,West,18.52,43.24,416.00,1.33,74.69
04-09-2017,North,19.83,56.22,416.18,1.58,61.29
05-09-2017,North,15.91,6.16,414.48,1.32,86.86
06-09-2017,North,18.81,65.61,416.50,1.87,70.19
07-09-2017,West,14.62,68.74,416.63,1.19,71.37
08-09-2017,North,24.62,63.34,414.26,1.55,52.08
09-09-2017,East,13.15,14.33,413.15,1.26,60.38
10-09-2017,Central,24.83,28.36,416.16,1.32,56.21
11-09-2017,East,16.54,41.30,412.94,1.28,52.21
12-09-2017,North,10.90,67.29,415.53,1.63,72.97
13-09-2017,East,21.88,67.23,414.64,1.68,75.37
14-09-2017,North,16.91,55.74,417.15,1.57,69.79
15-09-2017,West,19.81,75.88,414.74,1.37,55.06
16-09-2017,East,21.30,34.34,417.00,1.45,68.97
17-09-2017,West,17.76,75.26,414.58,1.68,42.05
18-09-2017,West,14.04,71.87,416.86,1.69,80.88
19-09-2017,South,20.31,69.44,418.46,0.60,49.42
20-09-2017,North,16.41,55.45,413.77,1.33,51.55
21-09-2017,Central,19.15,105.77,415.82,1.34,66.38
22-09-2017,North,7.80,72.33,419.52,1.61,67.45
23-09-2017,Central,18.20,35.79,415.50,1.39,64.13
24-09-2017,North,13.86,66.21,415.50,1.63,51.68
25-09-2017,West,23.03,78.81,416.60,1.09,78.60
26-09-2017,East,18.91,45.30,415.49,1.49,44.77
27-09-2017,East,17.37,87.23,412.88,1.68,47.20
28-09-2017,South,18.36,69.55,417.15,0.97,63.72
29-09-2017,Central,12.42,1.44,412.45,2.17,49.83
30-09-2017,Central,22.91,67.49,414.84,1.77,79.67
01-10-2017,Central,24.38,49.85,417.29,1.42,50.86
02-10-2017,West,17.99,73.43,414.95,1.17,83.68
03-10-2017,Central,22.78,83.61,414.45,1.36,77.42
04-10-2017,East,14.14,64.88,416.82,1.44,79.82
05-10-2017,West,13.23,101.63,414.23,1.55,87.65
06-10-2017,North,16.58,55.53,413.69,1.87,65.97
07-10-2017,Central,18.16,75.62,415.94,1.28,52.84
08-10-2017,Central,14.84,80.12,415.26,1.59,63.76
09-10-2017,North,18.57,57.57,413.68,1.03,58.20
10-10-2017,Central,17.65,79.47,416.51,1.30,56.49
11-10-2017,North,12.43,45.13,416.26,1.53,66.81
12-10-2017,West,18.50,49.44,415.03,1.63,61.26
13-10-2017,East,19.88,27.19,415.15,1.20,55.97
14-10-2017,North,17.11,66.04,416.30,1.29,62.06
15-10-2017,South,21.03,68.13,417.39,1.86,71.59
16-10-2017,North,11.55,89.48,415.19,1.77,76.48
17-10-2017,Central,18.30,79.78,416.60,1.49,45.76
18-10-2017,West,11.74,52.88,416.48,0.75,61.36
19-10-2017,West,11.97,30.55,416.96,2.18,63.30
20-10-2017,North,13.90,70.82,415.71,1.42,50.81
21-10-2017,East,12.66,87.77,414.29,1.33,63.56
22-10-2017,South,14.23,78.88,414.97,1.27,66.78
23-10-2017,West,15.57,87.11,416.19,1.54,71.23
24-10-2017,Central,19.78,54.70,418.41,1.54,65.93
25-10-2017,Central,15.14,48.33,414.97,1.71,54.43
26-10-2017,East,10.09,41.58,416.91,1.15,89.14
27-10-2017,West,20.99,58.60,415.22,1.33,74.95
28-10-2017,North,13.08,58.04,415.88,2.04,71.63
29-10-2017,Central,16.19,65.17,418.00,1.50,77.06
30-10-2017,East,18.22,56.77,416.88,1.38,67.94
31-10-2017,West,17.23,56.66,413.88,1.15,80.44
01-11-2017,West,20.81,40.58,414.90,1.58,65.68
02-11-2017,West,18.35,83.54,417.65,1.74,65.02
03-11-2017,West,12.99,61.91,415.98,1.69,72.62
04-11-2017,West,25.15,55.64,414.06,1.35,83.92
05-11-2017,Central,17.21,41.31,414.56,1.54,83.14
06-11-2017,East,15.84,26.70,416.85,1.93,72.11
07-11-2017,West,20.29,92.70,417.30,1.76,71.20
08-11-2017,South,17.43,73.87,415.84,1.20,73.35
09-11-2017,South,18.03,19.40,419.54,0.67,76.83
10-11-2017,East,26.40,79.08,417.07,1.52,80.58
11-11-2017,North,15.34,83.06,415.48,1.68,62.16
12-11-2017,North,15.17,63.11,414.63,1.11,80.82
13-11-2017,North,16.90,99.95,414.40,1.43,69.12
14-11-2017,South,20.72,65.42,416.37,1.36,72.81
15-11-2017,North,10.41,24.58,415.15,1.47,81.58
16-11-2017,Central,8.58,69.13,418.40,1.27,73.96
17-11-2017,West,14.09,66.12,418.10,1.83,75.99
18-11-2017,South,9.90,44.92,416.86,1.48,60.33
19-11-2017,East,14.74,74.34,414.15,1.18,82.98
20-11-2017,East,18.45,18.31,414.92,1.72,73.35
21-11-2017,West,12.88,84.76,417.82,1.06,66.51
22-11-2017,South,10.73,38.05,415.10,1.83,78.21
23-11-2017,North,16.72,35.38,417.64,1.74,96.05
24-11-2017,North,19.89,57.15,416.67,1.86,50.97
25-11-2017,Central,9.66,70.82,416.05,1.40,55.36
26-11-2017,Central,19.72,64.10,414.92,1.29,97.22
27-11-2017,North,19.71,41.43,415.85,1.47,70.12
28-11-2017,East,20.26,47.35,416.28,1.42,67.29
29-11-2017,East,21.32,31.67,417.56,1.25,63.62
30-11-2017,Central,25.25,54.38,414.69,1.28,79.50
01-12-2017,West,15.02,86.88,415.63,1.34,96.33
02-12-2017,North,16.88,59.89,416.10,1.10,57.02
03-12-2017,Central,14.78,81.49,417.04,1.65,63.84
04-12-2017,Central,16.46,96.39,414.69,1.43,60.79
05-12-2017,North,22.58,45.30,414.09,1.36,73.79
06-12-2017,North,11.07,55.34,417.08,1.12,79.67
07-12-2017,East,13.00,114.28,413.80,1.10,84.45
08-12-2017,West,21.96,96.11,418.01,2.03,74.20
09-12-2017,West,20.53,18.19,415.86,1.26,95.23
10-12-2017,North,15.00,69.68,413.78,1.63,58.10
11-12-2017,South,19.87,60.01,415.39,1.50,54.99
12-12-2017,Central,17.82,80.66,416.69,0.62,82.63
13-12-2017,Central,22.45,41.38,415.33,1.99,66.47
14-12-2017,North,16.75,39.01,416.17,1.66,48.49
15-12-2017,South,20.56,43.10,417.26,1.22,61.21
16-12-2017,East,27.02,45.70,415.86,1.44,68.07
17-12-2017,North,18.85,80.38,414.76,1.11,57.25
18-12-2017,North,16.65,30.47,415.73,2.00,52.82
19-12-2017,Central,19.34,44.43,418.31,1.18,62.51
20-12-2017,North,14.99,15.27,418.72,1.30,52.23
21-12-2017,North,26.01,85.18,413.17,1.24,72.62
22-12-2017,North,17.18,91.78,417.85,1.48,41.67
23-12-2017,Central,15.37,51.82,416.60,1.87,66.09
24-12-2017,East,13.11,52.55,417.62,1.99,71.23
25-12-2017,East,20.85,71.33,415.41,1.34,63.91
26-12-2017,North,19.93,96.86,413.60,1.57,78.12
27-12-2017,Central,14.47,70.22,417.13,1.48,48.55
28-12-2017,East,18.77,42.56,414.86,1.16,56.59
29-12-2017,East,10.43,19.53,414.19,2.19,61.04
30-12-2017,East,17.20,32.12,414.31,1.87,73.55
31-12-2017,Central,18.27,61.83,417.20,1.52,67.62
01-01-2018,Central,23.29,43.62,416.51,1.94,90.72
02-01-2018,North,13.38,64.87,417.49,1.83,55.33
03-01-2018,West,11.35,46.18,417.32,1.49,48.26
04-01-2018,East,12.88,33.55,415.70,1.56,86.47
05-01-2018,West,11.12,30.57,416.23,1.92,47.83
06-01-2018,Central,21.81,99.06,415.58,1.18,73.20
07-01-2018,Central,22.66,82.22,416.04,1.97,53.26
08-01-2018,Central,17.75,103.26,414.92,1.40,40.17
09-01-2018,West,21.35,73.50,416.96,1.92,60.50
10-01-2018,Central,17.00,49.25,418.00,1.46,75.79
11-01-2018,North,16.09,93.08,415.17,1.57,50.34
12-01-2018,Central,15.13,59.17,418.32,1.46,71.91
13-01-2018,South,15.23,65.52,416.58,1.31,74.15
14-01-2018,West,10.28,58.93,416.78,1.39,49.74
15-01-2018,South,17.53,13.67,413.88,1.88,62.27
16-01-2018,Central,16.31,100.12,413.73,0.77,83.92
17-01-2018,North,19.45,72.28,416.66,1.10,72.81
18-01-2018,East,16.84,68.25,417.64,1.25,61.86
19-01-2018,Central,15.82,58.46,415.46,1.15,69.98
20-01-2018,North,12.99,64.09,418.98,1.92,56.78
21-01-2018,West,16.76,45.07,417.59,1.85,78.36
22-01-2018,South,19.42,75.41,415.13,1.65,78.36
23-01-2018,South,11.90,27.32,416.55,1.28,66.45
24-01-2018,South,16.82,64.65,420.23,1.87,67.77
25-01-2018,West,17.41,74.04,414.66,1.00,53.01
26-01-2018,North,13.60,55.03,417.32,2.12,48.78
27-01-2018,West,14.12,69.27,416.05,1.27,60.48
28-01-2018,South,17.40,35.22,417.61,1.40,63.95
29-01-2018,Central,11.94,35.85,418.46,1.35,77.75
30-01-2018,East,17.88,65.92,415.98,1.15,76.07
31-01-2018,West,12.89,76.96,418.25,2.05,67.22
01-02-2018,West,20.73,13.13,419.91,1.71,79.29
02-02-2018,North,25.83,73.05,416.69,1.84,53.68
03-02-2018,North,13.03,46.42,417.78,1.11,77.93
04-02-2018,West,18.62,55.18,415.72,1.53,55.51
05-02-2018,South,13.57,26.51,416.65,1.64,79.88
06-02-2018,East,20.64,38.71,416.36,1.56,64.84
07-02-2018,North,11.42,84.15,417.83,1.13,41.02
08-02-2018,South,18.40,60.82,418.45,1.80,73.76
09-02-2018,Central,12.99,50.43,416.49,1.52,74.71
10-02-2018,North,15.65,57.09,418.96,1.19,59.52
11-02-2018,South,12.36,72.23,418.97,0.93,60.54
12-02-2018,South,19.77,71.01,417.95,1.66,63.09
13-02-2018,East,13.13,58.12,415.92,2.22,41.90
14-02-2018,East,18.69,87.32,415.78,1.18,36.62
15-02-2018,Central,15.11,84.26,415.49,1.53,80.62
16-02-2018,South,16.03,70.33,418.14,1.82,55.11
17-02-2018,South,17.08,61.37,414.91,1.10,87.26
18-02-2018,East,13.44,76.43,417.75,1.34,81.44
19-02-2018,North,17.33,67.86,415.12,1.23,83.81
20-02-2018,North,22.61,86.52,417.99,1.78,57.20
21-02-2018,West,13.37,82.49,416.79,1.88,45.70
22-02-2018,East,21.17,34.54,418.77,1.54,51.96
23-02-2018,West,22.48,32.85,418.49,1.24,59.64
24-02-2018,East,13.22,42.47,418.94,1.36,36.52
25-02-2018,Central,10.67,84.40,418.99,1.30,59.29
26-02-2018,South,17.70,20.59,417.02,1.20,62.58
27-02-2018,Central,14.30,69.87,415.08,1.46,49.47
28-02-2018,East,23.96,69.06,415.25,1.66,52.51
01-03-2018,South,16.63,89.07,413.70,1.64,62.35
02-03-2018,North,13.28,64.51,415.22,1.49,69.28
03-03-2018,North,11.90,26.42,416.96,1.51,54.31
04-03-2018,West,20.85,36.02,416.02,1.47,68.51
05-03-2018,East,14.21,30.45,416.60,1.10,66.64
06-03-2018,East,16.67,46.55,417.62,1.54,65.56
07-03-2018,North,20.32,55.43,416.43,1.32,57.18
08-03-2018,Central,14.56,30.86,415.21,1.09,49.00
09-03-2018,South,16.31,96.77,416.83,1.61,85.36
10-03-2018,Central,16.43,26.87,415.57,1.31,72.56
11-03-2018,Central,19.23,93.65,416.52,1.56,77.07
12-03-2018,North,18.86,89.63,418.95,1.75,64.00
13-03-2018,North,15.62,82.46,416.54,1.21,63.03
14-03-2018,North,16.75,42.66,419.61,1.52,70.89
15-03-2018,West,15.01,68.56,419.11,0.95,42.98
16-03-2018,Central,10.59,28.07,416.10,1.96,51.62
17-03-2018,East,17.53,82.77,415.31,1.09,55.43
18-03-2018,South,24.07,58.15,416.91,1.34,59.55
19-03-2018,West,12.96,49.77,418.73,1.90,54.44
20-03-2018,East,13.41,29.41,416.27,1.43,68.99
21-03-2018,Central,13.02,1.94,418.38,1.14,65.98
22-03-2018,North,19.40,34.04,418.84,1.72,81.71
23-03-2018,Central,18.30,87.82,415.87,1.71,94.69
24-03-2018,South,15.87,49.93,416.03,1.31,49.85
25-03-2018,West,12.83,55.77,418.12,1.35,66.77
26-03-2018,West,16.87,76.39,417.29,1.37,66.75
27-03-2018,South,10.25,105.14,416.04,1.44,64.83
28-03-2018,East,17.08,93.13,416.55,0.94,51.98
29-03-2018,East,19.99,35.69,416.98,1.45,53.99
30-03-2018,West,11.50,11.44,414.75,2.04,67.88
31-03-2018,West,10.38,118.99,418.25,1.24,53.66
01-04-2018,North,22.82,116.72,416.40,1.33,66.91
02-04-2018,East,14.06,64.71,412.95,1.15,62.05
03-04-2018,South,21.05,28.24,417.10,1.69,66.70
04-04-2018,East,15.89,84.08,416.03,1.87,53.56
05-04-2018,North,15.86,57.30,419.68,1.86,66.89
06-04-2018,West,18.26,57.18,416.28,1.13,54.43
07-04-2018,West,12.97,82.36,415.52,1.66,66.93
08-04-2018,North,17.04,68.36,417.94,1.94,81.07
09-04-2018,South,14.98,30.35,416.19,1.66,68.13
10-04-2018,West,11.23,51.88,416.03,1.65,68.86
11-04-2018,Central,17.86,76.53,417.97,1.37,74.81
12-04-2018,West,15.46,72.76,415.65,1.58,48.16
13-04-2018,Central,15.88,66.55,415.04,1.88,85.63
14-04-2018,North,11.67,83.34,419.82,1.61,52.33
15-04-2018,North,22.88,50.96,418.11,1.14,75.56
16-04-2018,West,20.02,64.47,416.85,1.38,73.96
17-04-2018,East,20.37,24.39,417.25,1.88,54.17
18-04-2018,Central,15.29,48.76,418.03,1.61,77.11
19-04-2018,South,9.60,79.10,418.74,1.55,70.97
20-04-2018,West,24.33,50.24,416.15,1.35,87.68
21-04-2018,South,16.27,48.34,417.84,1.87,67.32
22-04-2018,West,13.52,33.96,416.54,2.02,63.70
23-04-2018,East,18.18,85.08,417.03,1.90,58.82
24-04-2018,East,21.19,73.71,417.56,1.95,44.08
25-04-2018,East,16.43,80.64,417.32,1.41,61.18
26-04-2018,East,21.63,16.84,418.44,1.37,61.69
27-04-2018,North,20.85,55.99,418.08,1.47,68.14
28-04-2018,North,12.21,53.00,415.09,1.53,47.92
29-04-2018,Central,13.83,52.99,415.33,1.95,62.13
30-04-2018,South,20.35,44.60,416.82,1.87,71.92
01-05-2018,West,5.67,51.35,420.13,1.68,73.11
02-05-2018,West,15.92,81.24,416.12,1.09,42.68
03-05-2018,North,10.80,12.18,417.09,1.02,73.48
04-05-2018,West,14.62,104.43,416.61,1.59,62.04
05-05-2018,North,15.33,72.10,416.59,1.79,62.78
06-05-2018,Central,15.09,58.94,417.70,1.50,36.63
07-05-2018,South,14.32,82.67,419.54,2.10,82.92
08-05-2018,Central,12.14,23.70,418.13,1.20,67.12
09-05-2018,East,25.69,43.38,416.25,1.16,46.62
10-05-2018,East,24.00,56.97,421.59,1.33,69.50
11-05-2018,East,11.88,94.14,417.59,1.32,69.13
12-05-2018,Central,22.86,58.84,416.62,1.68,79.67
13-05-2018,West,14.93,71.25,419.61,1.40,61.28
14-05-2018,South,17.04,45.26,416.80,1.06,65.14
15-05-2018,East,16.28,72.17,420.00,1.80,57.29
16-05-2018,East,13.89,101.93,416.21,1.00,72.18
17-05-2018,East,20.46,84.89,419.67,1.21,55.60
18-05-2018,South,17.03,57.96,417.84,1.04,54.28
19-05-2018,East,14.62,76.89,419.48,1.59,64.19
20-05-2018,South,11.31,74.44,420.41,1.59,50.29
21-05-2018,East,12.96,72.66,415.86,2.11,84.23
22-05-2018,Central,9.97,87.80,419.49,1.81,88.13
23-05-2018,Central,16.58,87.61,415.47,1.96,59.56
24-05-2018,South,11.75,56.82,416.02,1.62,48.36
25-05-2018,Central,15.47,76.05,416.39,1.24,69.04
26-05-2018,South,22.01,50.42,418.36,1.57,59.21
27-05-2018,Central,21.33,36.92,417.67,1.71,79.10
28-05-2018,Central,16.41,53.26,417.38,1.75,55.55
29-05-2018,South,16.19,58.09,417.85,1.39,71.53
30-05-2018,West,24.06,18.46,418.53,1.68,66.37
31-05-2018,Central,18.62,81.51,418.66,1.26,56.88
01-06-2018,East,15.23,9.18,419.30,1.22,67.88
02-06-2018,West,10.83,127.87,420.40,1.20,75.54
03-06-2018,South,18.11,97.55,417.65,1.55,66.04
04-06-2018,West,19.86,53.47,416.91,1.18,66.17
05-06-2018,North,14.01,60.24,418.62,1.41,54.53
06-06-2018,North,17.70,67.57,415.99,1.81,78.73
07-06-2018,Central,15.09,45.27,416.70,1.23,77.53
08-06-2018,Central,15.80,64.82,419.22,1.39,60.07
09-06-2018,East,6.59,56.40,417.55,1.56,63.51
10-06-2018,West,15.65,57.64,415.93,1.62,81.97
11-06-2018,North,20.42,64.54,415.52,1.39,51.40
12-06-2018,Central,14.02,27.16,417.83,1.78,72.25
13-06-2018,West,16.75,60.99,419.48,1.72,58.30
14-06-2018,Central,13.52,64.09,419.47,1.89,86.34
15-06-2018,Central,17.99,63.22,417.95,1.52,65.76
16-06-2018,North,15.68,54.60,420.81,1.39,80.12
17-06-2018,North,12.79,88.45,417.65,1.34,55.86
18-06-2018,Central,21.88,51.16,417.61,1.64,50.02
19-06-2018,South,20.26,65.68,413.97,1.43,62.19
20-06-2018,Central,14.13,92.43,417.16,1.38,68.15
21-06-2018,Central,18.54,58.02,419.12,1.41,58.87
22-06-2018,East,18.70,65.36,420.20,1.34,74.10
23-06-2018,East,19.12,57.59,416.62,1.61,62.48
24-06-2018,East,9.77,90.93,418.56,1.12,40.02
25-06-2018,South,20.58,53.56,419.45,1.64,71.63
26-06-2018,South,14.27,92.08,417.90,1.75,54.41
27-06-2018,Central,15.12,57.41,414.47,1.38,60.66
28-06-2018,East,27.10,38.51,418.28,2.13,83.64
29-06-2018,South,17.76,76.98,419.06,1.56,86.27
30-06-2018,North,15.01,52.38,416.50,1.08,58.09
01-07-2018,Central,7.73,75.51,417.55,1.47,71.93
02-07-2018,West,22.11,8.24,416.21,1.57,58.37
03-07-2018,Central,11.17,60.13,414.10,1.69,61.56
04-07-2018,West,12.54,48.51,419.50,1.48,57.73
05-07-2018,East,15.23,33.42,417.96,1.25,44.31
06-07-2018,West,22.22,46.17,420.37,1.23,66.14
07-07-2018,East,19.65,45.66,419.27,1.36,68.46
08-07-2018,North,15.92,58.80,417.46,1.39,56.95
09-07-2018,West,17.79,25.82,417.88,1.22,78.05
10-07-2018,Central,14.15,67.91,418.86,1.34,59.77
11-07-2018,East,17.12,94.16,419.47,1.75,57.35
12-07-2018,Central,16.85,67.02,418.52,2.05,71.32
13-07-2018,South,20.43,80.22,419.70,1.78,46.49
14-07-2018,East,20.43,87.36,417.60,1.95,75.88
15-07-2018,West,18.53,90.91,416.56,1.85,60.17
16-07-2018,East,15.11,106.75,417.97,1.81,76.87
17-07-2018,Central,19.53,47.52,418.38,1.46,80.46
18-07-2018,North,16.19,42.04,416.28,1.60,72.68
19-07-2018,East,12.23,79.59,416.09,1.43,55.26
20-07-2018,West,14.95,77.71,418.77,1.50,49.99
21-07-2018,South,16.90,79.39,417.50,1.58,47.79
22-07-2018,North,20.20,107.23,417.87,1.78,78.23
23-07-2018,South,15.83,60.28,417.59,1.69,63.38
24-07-2018,East,11.73,70.65,420.42,1.51,57.81
25-07-2018,Central,16.79,35.49,420.04,1.58,63.42
26-07-2018,Central,17.02,113.38,416.30,1.69,77.97
27-07-2018,West,17.31,51.59,417.37,1.77,74.34
28-07-2018,Central,20.24,52.29,419.45,1.11,70.26
29-07-2018,North,20.64,51.33,419.09,1.24,72.65
30-07-2018,Central,14.19,43.88,418.13,1.90,67.16
31-07-2018,West,14.10,41.76,416.50,1.55,68.63
01-08-2018,East,12.41,46.91,417.19,1.44,67.65
02-08-2018,East,19.36,25.86,417.45,1.49,65.00
03-08-2018,Central,22.36,40.37,418.65,1.49,74.04
04-08-2018,South,15.31,108.72,420.79,1.74,69.34
05-08-2018,East,15.60,78.39,417.22,1.24,54.43
06-08-2018,Central,22.44,83.15,416.72,1.58,71.35
07-08-2018,West,18.59,89.43,418.10,1.64,67.97
08-08-2018,Central,18.32,105.85,419.82,1.69,72.34
09-08-2018,East,11.81,15.71,416.11,1.64,63.75
10-08-2018,West,19.29,29.25,420.47,1.73,74.74
11-08-2018,Central,12.86,39.91,418.04,1.40,64.26
12-08-2018,North,12.04,48.26,417.21,1.29,73.69
13-08-2018,West,15.19,52.49,415.92,2.31,59.52
14-08-2018,North,14.23,48.83,419.39,1.48,60.35
15-08-2018,South,15.69,65.48,418.08,1.52,72.22
16-08-2018,West,10.81,60.88,418.60,1.78,61.02
17-08-2018,North,20.41,41.93,417.00,2.05,91.47
18-08-2018,East,21.09,5.61,417.89,1.41,71.80
19-08-2018,East,8.79,35.18,417.64,1.28,65.30
20-08-2018,South,20.49,46.27,418.23,1.20,74.84
21-08-2018,West,13.34,53.82,417.39,2.06,59.23
22-08-2018,West,20.01,31.76,416.10,1.27,76.08
23-08-2018,West,16.30,47.73,422.50,1.57,75.74
24-08-2018,South,16.69,31.73,416.37,1.29,80.04
25-08-2018,West,15.84,56.85,418.70,1.14,59.71
26-08-2018,East,21.43,33.17,415.78,1.49,50.33
27-08-2018,North,11.62,38.78,415.45,1.30,57.68
28-08-2018,East,19.01,27.28,418.60,1.37,61.62
29-08-2018,East,20.99,56.16,418.73,2.18,85.01
30-08-2018,North,19.45,38.34,420.36,1.71,91.34
31-08-2018,East,25.88,82.67,419.08,1.86,69.14
01-09-2018,South,14.47,70.15,418.27,1.83,65.11
02-09-2018,North,20.41,58.25,417.08,1.55,60.80
03-09-2018,East,16.16,40.06,420.76,1.45,74.90
04-09-2018,Central,21.52,69.51,419.91,1.66,91.26
05-09-2018,East,16.55,77.27,416.66,1.64,86.43
06-09-2018,South,15.03,63.57,418.59,1.41,78.66
07-09-2018,West,21.81,100.09,418.76,1.62,78.48
08-09-2018,East,14.62,71.49,418.04,1.37,74.99
09-09-2018,West,10.94,82.84,419.72,1.54,64.43
10-09-2018,Central,14.52,63.34,419.82,1.49,56.16
11-09-2018,East,19.06,76.89,418.29,1.21,64.75
12-09-2018,North,22.16,40.08,418.17,0.88,70.07
13-09-2018,West,17.03,48.54,420.85,1.31,47.56
14-09-2018,Central,21.86,68.73,420.01,2.13,63.16
15-09-2018,North,11.16,68.55,418.73,1.50,55.09
16-09-2018,North,14.82,72.69,416.18,1.82,77.17
17-09-2018,North,15.44,87.51,419.15,0.95,58.40
18-09-2018,North,16.13,24.38,419.69,1.29,68.94
19-09-2018,East,16.93,35.64,414.52,1.19,56.60
20-09-2018,East,19.36,65.74,419.04,1.53,84.17
21-09-2018,East,14.81,41.89,418.05,2.32,44.59
22-09-2018,Central,17.15,144.44,418.35,1.73,70.71
23-09-2018,Central,16.41,72.89,417.33,2.10,49.67
24-09-2018,Central,12.89,58.04,418.48,1.52,58.89
25-09-2018,South,16.14,47.11,420.79,2.00,67.47
26-09-2018,Central,16.02,48.00,418.05,2.22,68.06
27-09-2018,East,15.94,60.75,420.17,1.56,67.75
28-09-2018,East,16.72,62.80,417.52,1.43,66.82
29-09-2018,South,16.90,48.58,419.88,1.20,57.30
30-09-2018,South,14.87,53.17,418.75,1.50,63.03
01-10-2018,Central,21.69,93.61,419.29,1.62,65.38
02-10-2018,West,11.92,94.61,418.78,2.21,67.34
03-10-2018,South,13.71,66.30,419.74,1.21,64.21
04-10-2018,North,27.72,26.47,414.94,1.62,73.76
05-10-2018,East,12.45,73.46,416.67,1.06,66.12
06-10-2018,North,11.19,98.86,419.43,1.47,67.42
07-10-2018,East,19.54,94.24,415.75,1.69,60.41
08-10-2018,East,8.29,78.36,418.03,1.76,52.37
09-10-2018,South,15.66,95.56,418.75,1.78,66.85
10-10-2018,South,25.19,61.33,417.60,1.72,79.49
11-10-2018,North,10.42,75.70,417.81,1.78,70.33
12-10-2018,East,8.68,42.98,419.27,1.62,55.19
13-10-2018,North,10.61,67.31,420.38,1.29,74.78
14-10-2018,West,20.20,93.24,417.44,1.05,60.98
15-10-2018,North,21.10,45.26,418.02,1.44,73.58
16-10-2018,Central,14.55,38.46,417.80,1.56,60.57
17-10-2018,North,19.34,62.44,415.27,1.98,69.24
18-10-2018,Central,22.17,54.33,419.13,1.58,58.78
19-10-2018,Central,23.76,76.23,420.32,1.55,59.08
20-10-2018,Central,15.62,48.67,420.46,1.72,46.20
21-10-2018,West,7.40,102.96,417.63,1.53,71.14
22-10-2018,North,13.32,27.76,417.07,1.85,69.44
23-10-2018,North,14.90,91.34,418.99,2.20,70.12
24-10-2018,West,15.57,40.88,420.21,2.27,68.30
25-10-2018,East,15.86,15.10,419.21,1.64,55.85
26-10-2018,South,21.09,65.95,419.42,1.71,76.59
27-10-2018,North,21.71,53.63,420.71,2.08,76.91
28-10-2018,South,15.92,32.26,417.90,1.57,55.54
29-10-2018,West,21.01,17.97,418.68,1.82,71.39
30-10-2018,East,18.04,59.79,421.47,1.27,75.50
31-10-2018,East,16.87,84.40,418.74,1.52,59.36
01-11-2018,East,20.24,74.62,417.14,1.96,61.45
02-11-2018,West,16.90,61.42,418.04,1.40,71.41
03-11-2018,Central,24.85,71.97,417.65,1.58,46.88
04-11-2018,Central,10.86,59.32,419.60,1.14,51.94
05-11-2018,South,14.55,24.26,417.73,2.22,53.12
06-11-2018,Central,16.11,24.48,419.49,1.99,43.44
07-11-2018,Central,18.37,54.92,417.99,1.67,78.02
08-11-2018,East,21.69,55.98,415.92,1.77,41.14
09-11-2018,East,16.52,81.27,419.57,1.74,69.12
10-11-2018,South,10.93,78.93,419.34,2.03,74.74
11-11-2018,North,19.99,75.13,419.91,1.46,61.48
